d_opt,sigma_d,tissue,d,k_rel,loss
5.9595959595959593e-08,1e-08,Transport-Resistant,4.2500000000000003e-08,0.001,2.434035369782066e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,4.2500000000000003e-08,0.001467799267622069,2.4170382503115886e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,4.2500000000000003e-08,0.002154434690031882,2.4046228829104797e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,4.2500000000000003e-08,0.0031622776601683794,2.394686278123983e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,4.2500000000000003e-08,0.004641588833612777,2.3852046953064515e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,4.2500000000000003e-08,0.006812920690579608,2.374374449107331e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,4.2500000000000003e-08,0.01,2.360689631085253e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,4.5000000000000006e-08,1e-06,2.596222493969044e-06
5.9595959595959593e-08,1e-08,Transport-Resistant,4.5000000000000006e-08,1.4677992676220705e-06,3.5087013054421533e-06
5.9595959595959593e-08,1e-08,Transport-Resistant,4.5000000000000006e-08,2.1544346900318822e-06,4.898728661031446e-06
5.9595959595959593e-08,1e-08,Transport-Resistant,4.5000000000000006e-08,3.162277660168379e-06,6.889892113145422e-06
5.9595959595959593e-08,1e-08,Transport-Resistant,4.5000000000000006e-08,4.641588833612782e-06,9.524713536801282e-06
5.9595959595959593e-08,1e-08,Transport-Resistant,4.5000000000000006e-08,6.8129206905796085e-06,1.2721030487399613e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,4.5000000000000006e-08,9.999999999999999e-06,1.6249651144794083e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,4.5000000000000006e-08,1.4677992676220675e-05,1.9737321355735954e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,4.5000000000000006e-08,2.1544346900318823e-05,2.274754363458378e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,4.5000000000000006e-08,3.1622776601683795e-05,2.4940772276072646e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,4.5000000000000006e-08,4.641588833612772e-05,2.6202994998245493e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,4.5000000000000006e-08,6.812920690579608e-05,2.6647201462750813e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,4.5000000000000006e-08,0.0001,2.6513966240688272e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,4.5000000000000006e-08,0.0001467799267622069,2.6058706704398994e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,4.5000000000000006e-08,0.00021544346900318823,2.5483232963652123e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,4.5000000000000006e-08,0.00031622776601683794,2.491666556467032e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,4.5000000000000006e-08,0.00046415888336127773,2.4425554057266047e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,4.5000000000000006e-08,0.0006812920690579609,2.4033046388081387e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,4.5000000000000006e-08,0.001,2.3736160029918734e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,4.5000000000000006e-08,0.001467799267622069,2.351827067024399e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,4.5000000000000006e-08,0.002154434690031882,2.3356779800839076e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,4.5000000000000006e-08,0.0031622776601683794,2.322785422673254e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,4.5000000000000006e-08,0.004641588833612777,2.3108960673097627e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,4.5000000000000006e-08,0.006812920690579608,2.2980285291440286e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,4.5000000000000006e-08,0.01,2.2825622966642037e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,4.75e-08,1e-06,2.6001622418494265e-06
5.9595959595959593e-08,1e-08,Transport-Resistant,4.75e-08,1.4677992676220705e-06,3.5163254331064733e-06
5.9595959595959593e-08,1e-08,Transport-Resistant,4.75e-08,2.1544346900318822e-06,4.913724659608933e-06
5.9595959595959593e-08,1e-08,Transport-Resistant,4.75e-08,3.162277660168379e-06,6.917531257035387e-06
5.9595959595959593e-08,1e-08,Transport-Resistant,4.75e-08,4.641588833612782e-06,9.573233454596593e-06
5.9595959595959593e-08,1e-08,Transport-Resistant,4.75e-08,6.8129206905796085e-06,1.280491768368213e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,4.75e-08,9.999999999999999e-06,1.6389488828617082e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,4.75e-08,1.4677992676220675e-05,1.9948450534605228e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,4.75e-08,2.1544346900318823e-05,2.3020996864750777e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,4.75e-08,3.1622776601683795e-05,2.5234669944578294e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,4.75e-08,4.641588833612772e-05,2.6455317832105483e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,4.75e-08,6.812920690579608e-05,2.679978278513205e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,4.75e-08,0.0001,2.6529976913732986e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,4.75e-08,0.0001467799267622069,2.592653473494333e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,4.75e-08,0.00021544346900318823,2.5210495546424266e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,4.75e-08,0.00031622776601683794,2.4521644066861385e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,4.75e-08,0.00046415888336127773,2.3930037451450245e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,4.75e-08,0.0006812920690579609,2.34579922287764e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,4.75e-08,0.001,2.3099640300541524e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,4.75e-08,0.001467799267622069,2.283463678504511e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,4.75e-08,0.002154434690031882,2.2636936668762024e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,4.75e-08,0.0031622776601683794,2.2479589497693396e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,4.75e-08,0.004641588833612777,2.2337625651260614e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,4.75e-08,0.006812920690579608,2.2189446934398935e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,4.75e-08,0.01,2.2017691168089724e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,5.0000000000000004e-08,1e-06,2.580168750267283e-06
5.9595959595959593e-08,1e-08,Transport-Resistant,5.0000000000000004e-08,1.4677992676220705e-06,3.486848954875733e-06
5.9595959595959593e-08,1e-08,Transport-Resistant,5.0000000000000004e-08,2.1544346900318822e-06,4.870448161185465e-06
5.9595959595959593e-08,1e-08,Transport-Resistant,5.0000000000000004e-08,3.162277660168379e-06,6.855645532263096e-06
5.9595959595959593e-08,1e-08,Transport-Resistant,5.0000000000000004e-08,4.641588833612782e-06,9.49118200983193e-06
5.9595959595959593e-08,1e-08,Transport-Resistant,5.0000000000000004e-08,6.8129206905796085e-06,1.2711740983310162e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,5.0000000000000004e-08,9.999999999999999e-06,1.6309812629770325e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,5.0000000000000004e-08,1.4677992676220675e-05,1.991450201011448e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,5.0000000000000004e-08,2.1544346900318823e-05,2.3050346814983044e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,5.0000000000000004e-08,3.1622776601683795e-05,2.5311266616364574e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,5.0000000000000004e-08,4.641588833612772e-05,2.653230470394833e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,5.0000000000000004e-08,6.812920690579608e-05,2.6820825493694923e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,5.0000000000000004e-08,0.0001,2.6450928218576423e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,5.0000000000000004e-08,0.0001467799267622069,2.5725165372815294e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,5.0000000000000004e-08,0.00021544346900318823,2.4884915503221868e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,5.0000000000000004e-08,0.00031622776601683794,2.4083292981993754e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,5.0000000000000004e-08,0.00046415888336127773,2.3396685674556278e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,5.0000000000000004e-08,0.0006812920690579609,2.2848599985546572e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,5.0000000000000004e-08,0.001,2.243140524619342e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,5.0000000000000004e-08,0.001467799267622069,2.2121706757212308e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,5.0000000000000004e-08,0.002154434690031882,2.1890102257029015e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,5.0000000000000004e-08,0.0031622776601683794,2.1706499489921848e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,5.0000000000000004e-08,0.004641588833612777,2.1543412273945587e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,5.0000000000000004e-08,0.006812920690579608,2.137747256126134e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,5.0000000000000004e-08,0.01,2.1190226006636754e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,5.25e-08,1e-06,2.5355466114173364e-06
5.9595959595959593e-08,1e-08,Transport-Resistant,5.25e-08,1.4677992676220705e-06,3.419733306734173e-06
5.9595959595959593e-08,1e-08,Transport-Resistant,5.25e-08,2.1544346900318822e-06,4.768221479514705e-06
5.9595959595959593e-08,1e-08,Transport-Resistant,5.25e-08,3.162277660168379e-06,6.7022654847757025e-06
5.9595959595959593e-08,1e-08,Transport-Resistant,5.25e-08,4.641588833612782e-06,9.272150183603867e-06
5.9595959595959593e-08,1e-08,Transport-Resistant,5.25e-08,6.8129206905796085e-06,1.2424262587305547e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,5.25e-08,9.999999999999999e-06,1.5973407846852994e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,5.25e-08,1.4677992676220675e-05,1.9570561798810286e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,5.25e-08,2.1544346900318823e-05,2.2743075161415485e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,5.25e-08,3.1622776601683795e-05,2.5061225922853565e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,5.25e-08,4.641588833612772e-05,2.632462359742658e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,5.25e-08,6.812920690579608e-05,2.6615657510233124e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,5.25e-08,0.0001,2.620421949389943e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,5.25e-08,0.0001467799267622069,2.5404371449586722e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,5.25e-08,0.00021544346900318823,2.4474590545622372e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,5.25e-08,0.00031622776601683794,2.3582954318683314e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,5.25e-08,0.00046415888336127773,2.2815590027278894e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,5.25e-08,0.0006812920690579609,2.2200623022942943e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,5.25e-08,0.001,2.1731043959521274e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,5.25e-08,0.001467799267622069,2.1381856247165656e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,5.25e-08,0.002154434690031882,2.112080227499399e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,5.25e-08,0.0031622776601683794,2.0914850168127727e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,5.25e-08,0.004641588833612777,2.0733969115613814e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,5.25e-08,0.006812920690579608,2.055296666292078e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,5.25e-08,0.01,2.0352551606169257e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,5.5e-08,1e-06,2.4704908265751556e-06
5.9595959595959593e-08,1e-08,Transport-Resistant,5.5e-08,1.4677992676220705e-06,3.32257995501548e-06
5.9595959595959593e-08,1e-08,Transport-Resistant,5.5e-08,2.1544346900318822e-06,4.620306844689915e-06
5.9595959595959593e-08,1e-08,Transport-Resistant,5.5e-08,3.162277660168379e-06,6.479056541248251e-06
5.9595959595959593e-08,1e-08,Transport-Resistant,5.5e-08,4.641588833612782e-06,8.948101117169767e-06
5.9595959595959593e-08,1e-08,Transport-Resistant,5.5e-08,6.8129206905796085e-06,1.1983364092032438e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,5.5e-08,9.999999999999999e-06,1.5422878897876697e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,5.5e-08,1.4677992676220675e-05,1.894826153236012e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,5.5e-08,2.1544346900318823e-05,2.210728118067957e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,5.5e-08,3.1622776601683795e-05,2.446420609843888e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,5.5e-08,4.641588833612772e-05,2.5789006842123883e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,5.5e-08,6.812920690579608e-05,2.6130028583890953e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,5.5e-08,0.0001,2.5735962346932784e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,5.5e-08,0.0001467799267622069,2.4917711131503007e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,5.5e-08,0.00021544346900318823,2.3943026387233535e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,5.5e-08,0.00031622776601683794,2.299378933366259e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,5.5e-08,0.00046415888336127773,2.21682955161476e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,5.5e-08,0.0006812920690579609,2.150246316982457e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,5.5e-08,0.001,2.0992684134584454e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,5.5e-08,0.001467799267622069,2.0613799504552054e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,5.5e-08,0.002154434690031882,2.0331347850752315e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,5.5e-08,0.0031622776601683794,2.0109491168302394e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,5.5e-08,0.004641588833612777,1.9915755518203546e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,5.5e-08,0.006812920690579608,1.9723510125493927e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,5.5e-08,0.01,1.9512807628538125e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,5.7500000000000005e-08,1e-06,2.3898552388676644e-06
5.9595959595959593e-08,1e-08,Transport-Resistant,5.7500000000000005e-08,1.4677992676220705e-06,3.2045313280638965e-06
5.9595959595959593e-08,1e-08,Transport-Resistant,5.7500000000000005e-08,2.1544346900318822e-06,4.443326856454506e-06
5.9595959595959593e-08,1e-08,Transport-Resistant,5.7500000000000005e-08,3.162277660168379e-06,6.214735579413716e-06
5.9595959595959593e-08,1e-08,Transport-Resistant,5.7500000000000005e-08,4.641588833612782e-06,8.565120585565984e-06
5.9595959595959593e-08,1e-08,Transport-Resistant,5.7500000000000005e-08,6.8129206905796085e-06,1.1456349084594939e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,5.7500000000000005e-08,9.999999999999999e-06,1.4745610325658446e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,5.7500000000000005e-08,1.4677992676220675e-05,1.814568043412257e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,5.7500000000000005e-08,2.1544346900318823e-05,2.1234691039940833e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,5.7500000000000005e-08,3.1622776601683795e-05,2.358781275796312e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,5.7500000000000005e-08,4.641588833612772e-05,2.495906993734958e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,5.7500000000000005e-08,6.812920690579608e-05,2.5364524273416133e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,5.7500000000000005e-08,0.0001,2.5022776050200012e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,5.7500000000000005e-08,0.0001467799267622069,2.4228979075518534e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,5.7500000000000005e-08,0.00021544346900318823,2.3250837014288516e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,5.7500000000000005e-08,0.00031622776601683794,2.2279608336108048e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,5.7500000000000005e-08,0.00046415888336127773,2.142525218668462e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,5.7500000000000005e-08,0.0006812920690579609,2.073258502004591e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,5.7500000000000005e-08,0.001,2.0202411181175328e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,5.7500000000000005e-08,0.001467799267622069,1.9809960801782966e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,5.7500000000000005e-08,0.002154434690031882,1.9518856446517386e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,5.7500000000000005e-08,0.0031622776601683794,1.9290737381487626e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,5.7500000000000005e-08,0.004641588833612777,1.9091193228696004e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,5.7500000000000005e-08,0.006812920690579608,1.8892758214874988e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,5.7500000000000005e-08,0.01,1.867564283578745e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,6.000000000000001e-08,1e-06,2.2957886668282566e-06
5.9595959595959593e-08,1e-08,Transport-Resistant,6.000000000000001e-08,1.4677992676220705e-06,3.0707719418507083e-06
5.9595959595959593e-08,1e-08,Transport-Resistant,6.000000000000001e-08,2.1544346900318822e-06,4.247995312947425e-06
5.9595959595959593e-08,1e-08,Transport-Resistant,6.000000000000001e-08,3.162277660168379e-06,5.929412612261036e-06
5.9595959595959593e-08,1e-08,Transport-Resistant,6.000000000000001e-08,4.641588833612782e-06,8.157936052095095e-06
5.9595959595959593e-08,1e-08,Transport-Resistant,6.000000000000001e-08,6.8129206905796085e-06,1.0898165099050436e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,6.000000000000001e-08,9.999999999999999e-06,1.4020303829670454e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,6.000000000000001e-08,1.4677992676220675e-05,1.7262562067486912e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,6.000000000000001e-08,2.1544346900318823e-05,2.0233782142048723e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,6.000000000000001e-08,3.1622776601683795e-05,2.2529853890829823e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,6.000000000000001e-08,4.641588833612772e-05,2.3903647581775372e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,6.000000000000001e-08,6.812920690579608e-05,2.4350244346892237e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,6.000000000000001e-08,0.0001,2.4060703446752935e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,6.000000000000001e-08,0.0001467799267622069,2.330980508111776e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,6.000000000000001e-08,0.00021544346900318823,2.2357915144780908e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,6.000000000000001e-08,0.00031622776601683794,2.1399297941809136e-05
5.9595959595959593e-08,1e-08,Transport-Resistant,6.000000000000001e-08,0.00046415888336127773,2.0551045870710503e-05
